sector,year,phase_doy,amplitude,phase_anom,amplitude_anom
East_Antarctica,2000,276,2.700774512654021,-0.34782608695650197,0.10292507031942577
East_Antarctica,2001,275,2.446703914089843,-1.347826086956502,-0.15114552824475247
East_Antarctica,2002,275,2.6844191853315196,-1.347826086956502,0.08656974299692433
East_Antarctica,2003,275,2.68923527101646,-1.347826086956502,0.09138582868186473
East_Antarctica,2004,276,2.540292966918885,-0.34782608695650197,-0.057556475415710295
East_Antarctica,2005,275,2.725512369330688,-1.347826086956502,0.12766292699609272
East_Antarctica,2006,275,2.804646194436233,-1.347826086956502,0.20679675210163762
East_Antarctica,2007,275,2.542248611676987,-1.347826086956502,-0.055600830657608125
East_Antarctica,2008,276,2.334915777398051,-0.34782608695650197,-0.26293366493654435
East_Antarctica,2009,275,2.4606575634412553,-1.347826086956502,-0.13719187889333995
East_Antarctica,2010,275,2.2233109600718928,-1.347826086956502,-0.3745384822627025
East_Antarctica,2011,275,2.8442032661400383,-1.347826086956502,0.24635382380544302
East_Antarctica,2012,276,2.9090794569040375,-0.34782608695650197,0.3112300145694422
East_Antarctica,2013,275,2.5147981928160568,-1.347826086956502,-0.08305124951853848
East_Antarctica,2014,275,2.54976085409363,-1.347826086956502,-0.04808858824096518
East_Antarctica,2015,275,2.4602786594274426,-1.347826086956502,-0.13757078290715263
East_Antarctica,2016,276,2.6203380289078217,-0.34782608695650197,0.0224885865732265
East_Antarctica,2017,275,2.618751815682103,-1.347826086956502,0.020902373347507552
East_Antarctica,2018,275,2.5436687355615613,-1.347826086956502,-0.05418070677303399
East_Antarctica,2019,275,2.776153316384142,-1.347826086956502,0.17830387404954662
East_Antarctica,2020,276,2.421202679819936,-0.34782608695650197,-0.17664676251465927
East_Antarctica,2021,275,2.617810637992521,-1.347826086956502,0.019961195657925757
East_Antarctica,2022,275,2.3876522044304416,-1.347826086956502,-0.21019723790415368
East_Antarctica,2023,275,2.530642257275652,-1.347826086956502,-0.06720718505894308
King_Haakon,1978,349,1.8615196171479163,76.52173913043481,-2.1434796880941747
King_Haakon,1979,270,4.1531445884694556,-2.47826086956519,0.14814528322736464
King_Haakon,1980,271,3.6290922702499664,-1.4782608695651902,-0.3759070349921245
King_Haakon,1981,271,3.9148111063330995,-1.4782608695651902,-0.09018819890899143
King_Haakon,1982,270,3.5359092872760964,-2.47826086956519,-0.4690900179659945
King_Haakon,1983,271,3.871097019850775,-1.4782608695651902,-0.13390228539131588
King_Haakon,1984,272,4.242397706901785,-0.4782608695651902,0.23739840165969373
King_Haakon,1985,270,4.062199286616172,-2.47826086956519,0.05719998137408133
King_Haakon,1986,271,3.122151280946611,-1.4782608695651902,-0.8828480242954799
King_Haakon,1987,250,3.166081583980203,-22.47826086956519,-0.8389177212618879
King_Haakon,1988,276,3.7436212816981858,3.52173913043481,-0.26137802354390516
King_Haakon,1989,271,4.197923718756118,-1.4782608695651902,0.19292441351402712
King_Haakon,1990,271,4.26222012619423,-1.4782608695651902,0.2572208209521394
King_Haakon,1991,271,4.080378356183378,-1.4782608695651902,0.0753790509412875
King_Haakon,1992,272,4.032784007502758,-0.4782608695651902,0.027784702260666982
King_Haakon,1993,271,3.7794500472300636,-1.4782608695651902,-0.2255492580120273
King_Haakon,1994,271,4.001733656303469,-1.4782608695651902,-0.0032656489386218013
King_Haakon,1995,271,3.7009420355468805,-1.4782608695651902,-0.3040572696952104
King_Haakon,1996,272,4.263947279243472,-0.4782608695651902,0.2589479740013809
King_Haakon,1997,271,4.256449361999609,-1.4782608695651902,0.25145005675751797
King_Haakon,1998,271,4.049397778216683,-1.4782608695651902,0.044398472974592096
King_Haakon,1999,271,4.061309955269397,-1.4782608695651902,0.05631065002730651
King_Haakon,2000,272,4.33358908678215,-0.4782608695651902,0.32858978154005936
King_Haakon,2001,271,3.605262859832407,-1.4782608695651902,-0.3997364454096841
King_Haakon,2002,271,3.712562533999902,-1.4782608695651902,-0.2924367712421887
King_Haakon,2003,271,3.537585977112794,-1.4782608695651902,-0.4674133281292967
King_Haakon,2004,272,3.474160271479619,-0.4782608695651902,-0.5308390337624718
King_Haakon,2005,271,4.1874508449748165,-1.4782608695651902,0.18245153973272554
King_Haakon,2006,271,4.2209299565435705,-1.4782608695651902,0.2159306513014796
King_Haakon,2007,271,4.599074935989859,-1.4782608695651902,0.5940756307477679
King_Haakon,2008,272,3.8140076390835675,-0.4782608695651902,-0.19099166615852337
King_Haakon,2009,271,4.351804496554276,-1.4782608695651902,0.34680519131218546
King_Haakon,2010,271,4.270347011658827,-1.4782608695651902,0.265347706416736
King_Haakon,2011,271,4.324097070273389,-1.4782608695651902,0.31909776503129805
King_Haakon,2012,272,4.3089538157968725,-0.4782608695651902,0.3039545105547816
King_Haakon,2013,271,4.12941949765505,-1.4782608695651902,0.1244201924129591
King_Haakon,2014,271,4.658722818649471,-1.4782608695651902,0.65372351340738
King_Haakon,2015,271,3.9378504282904925,-1.4782608695651902,-0.06714887695159844
King_Haakon,2016,272,4.467079121672646,-0.4782608695651902,0.4620798164305553
King_Haakon,2017,271,4.414348326055916,-1.4782608695651902,0.40934902081382507
King_Haakon,2018,271,4.366248887869362,-1.4782608695651902,0.3612495826272708
King_Haakon,2019,271,3.9527602787248988,-1.4782608695651902,-0.052239026517192144
King_Haakon,2020,272,4.160752520721579,-0.4782608695651902,0.15575321547948828
King_Haakon,2021,271,4.476839531728834,-1.4782608695651902,0.4718402264867434
King_Haakon,2022,271,5.070983959272094,-1.4782608695651902,1.0659846540300029
King_Haakon,2023,271,3.866574818497443,-1.4782608695651902,-0.1384244867446478
Ross,1978,351,4.1179330723910725,72.6521739130435,-1.2538794605526151
Ross,1979,276,5.582911301977795,-2.347826086956502,0.2110987690341073
Ross,1980,277,5.494922536666751,-1.347826086956502,0.12311000372306324
Ross,1981,277,5.409484544063071,-1.347826086956502,0.03767201111938334
Ross,1982,276,5.071879517043798,-2.347826086956502,-0.29993301589988963
Ross,1983,277,5.235359084920076,-1.347826086956502,-0.13645344802361148
Ross,1984,278,5.155216997087408,-0.34782608695650197,-0.21659553585627922
Ross,1985,276,5.508786572306242,-2.347826086956502,0.13697403936255448
Ross,1986,277,4.713456687782906,-1.347826086956502,-0.6583558451607816
Ross,1987,255,5.229601973889568,-23.347826086956502,-0.14221055905411983
Ross,1988,281,5.705593232929482,2.652173913043498,0.3337806999857946
Ross,1989,277,5.8831006323491195,-1.347826086956502,0.5112880994054319
Ross,1990,277,4.841785082992536,-1.347826086956502,-0.5300274499511515
Ross,1991,277,5.444697300501774,-1.347826086956502,0.0728847675580866
Ross,1992,278,6.16367232213954,-0.34782608695650197,0.7918597891958523
Ross,1993,277,5.382776224591074,-1.347826086956502,0.010963691647386753
Ross,1994,277,5.397034561439764,-1.347826086956502,0.02522202849607602
Ross,1995,277,5.435534323818299,-1.347826086956502,0.06372179087461127
Ross,1996,278,4.8200042204258,-0.34782608695650197,-0.5518083125178874
Ross,1997,277,5.091160017794602,-1.347826086956502,-0.28065251514908596
Ross,1998,277,5.408098715898098,-1.347826086956502,0.03628618295441033
Ross,1999,277,5.22393427226533,-1.347826086956502,-0.14787826067835752
Ross,2000,278,5.41950803290288,-0.34782608695650197,0.04769549995919231
Ross,2001,277,5.293350228371901,-1.347826086956502,-0.07846230457178649
Ross,2002,277,5.375222057944168,-1.347826086956502,0.0034095250004799738
Ross,2003,277,5.966938016461607,-1.347826086956502,0.5951254835179194
Ross,2004,278,6.03828904204529,-0.34782608695650197,0.666476509101602
Ross,2005,277,5.9624367583380575,-1.347826086956502,0.5906242253943699
Ross,2006,277,5.700664131444546,-1.347826086956502,0.328851598500858
Ross,2007,277,5.3371404119539365,-1.347826086956502,-0.03467212098975114
Ross,2008,278,5.512781277742698,-0.34782608695650197,0.14096874479901
Ross,2009,277,5.489240807096902,-1.347826086956502,0.11742827415321422
Ross,2010,277,5.89310041320061,-1.347826086956502,0.5212878802569225
Ross,2011,277,4.998414739272175,-1.347826086956502,-0.37339779367151227
Ross,2012,278,5.522135045525789,-0.34782608695650197,0.15032251258210128
Ross,2013,277,5.471350569167002,-1.347826086956502,0.09953803622331403
Ross,2014,277,5.466875319504164,-1.347826086956502,0.09506278656047673
Ross,2015,277,4.959602102874851,-1.347826086956502,-0.4122104300688365
Ross,2016,278,5.700352660260165,-0.34782608695650197,0.32854012731647764
Ross,2017,277,5.264227703820003,-1.347826086956502,-0.1075848291236845
Ross,2018,277,5.409838906318955,-1.347826086956502,0.03802637337526704
Ross,2019,277,5.199693972115519,-1.347826086956502,-0.172118560828169
Ross,2020,278,5.493566871428642,-0.34782608695650197,0.12175433848495398
Ross,2021,277,5.434304310513192,-1.347826086956502,0.062491777569504414
Ross,2022,277,5.365821596102261,-1.347826086956502,-0.005990936841426375
Ross,2023,277,4.511578345730208,-1.347826086956502,-0.8602341872134796
Weddell,1978,345,0.6088473249986837,102.93478260869566,-0.4001318557674116
Weddell,1979,240,0.922657526598778,-2.065217391304344,-0.0863216541673173
Weddell,1980,239,0.7629458548475989,-3.065217391304344,-0.24603332591849636
Weddell,1981,239,0.8693564807531194,-3.065217391304344,-0.13962270001297583
Weddell,1982,240,0.8302773444614941,-2.065217391304344,-0.17870183630460112
Weddell,1983,239,0.6876994755052148,-3.065217391304344,-0.32127970526088045
Weddell,1984,240,0.9131135629270326,-2.065217391304344,-0.09586561783906267
Weddell,1985,240,0.8720402819134595,-2.065217391304344,-0.13693889885263577
Weddell,1986,239,1.0638136332305208,-3.065217391304344,0.05483445246442553
Weddell,1987,221,0.8139380010535513,-21.065217391304344,-0.19504117971254398
Weddell,1988,245,0.6788837572812441,2.934782608695656,-0.3300954234848512
Weddell,1989,240,0.8549607896976219,-2.065217391304344,-0.15401839106847337
Weddell,1990,240,1.1629702062815706,-2.065217391304344,0.15399102551547528
Weddell,1991,240,1.2802874136687628,-2.065217391304344,0.2713082329026675
Weddell,1992,241,0.8818640454873202,-1.0652173913043441,-0.12711513527877505
Weddell,1993,240,0.9666954458301644,-2.065217391304344,-0.04228373493593085
Weddell,1994,240,1.111036595906455,-2.065217391304344,0.10205741514035971
Weddell,1995,240,1.1901292090612796,-2.065217391304344,0.18115002829518434
Weddell,1996,241,0.9879190371749814,-1.0652173913043441,-0.021060143591113856
Weddell,1997,240,1.2366042925337286,-2.065217391304344,0.22762511176763334
Weddell,1998,240,0.953438250488606,-2.065217391304344,-0.0555409302774893
Weddell,1999,240,1.0927000007682133,-2.065217391304344,0.083720820002118
Weddell,2000,241,1.052448955220865,-1.0652173913043441,0.04346977445476963
Weddell,2001,240,0.986834967766347,-2.065217391304344,-0.022144212999748225
Weddell,2002,240,1.0723002193977251,-2.065217391304344,0.06332103863162986
Weddell,2003,240,1.097923417814937,-2.065217391304344,0.0889442370488418
Weddell,2004,241,1.2595316008785258,-1.0652173913043441,0.2505524201124305
Weddell,2005,240,0.8501178010212549,-2.065217391304344,-0.15886137974484038
Weddell,2006,240,0.8187545745815898,-2.065217391304344,-0.19022460618450543
Weddell,2007,240,0.8609115151348143,-2.065217391304344,-0.14806766563128093
Weddell,2008,241,1.1667247589641516,-1.0652173913043441,0.15774557819805635
Weddell,2009,240,1.1803434082500615,-2.065217391304344,0.17136422748396618
Weddell,2010,240,1.2825873496616444,-2.065217391304344,0.2736081688955492
Weddell,2011,240,1.1072805770578413,-2.065217391304344,0.09830139629174606
Weddell,2012,241,0.9187319048248282,-1.0652173913043441,-0.09024727594126702
Weddell,2013,240,1.2551749791470994,-2.065217391304344,0.24619579838100414
Weddell,2014,240,1.259819922273429,-2.065217391304344,0.2508407415073337
Weddell,2015,240,1.3803001442133138,-2.065217391304344,0.37132096344721854
Weddell,2016,241,0.7542163682082359,-1.0652173913043441,-0.2547628125578594
Weddell,2017,240,1.182195461672873,-2.065217391304344,0.17321628090677765
Weddell,2018,240,1.1411259378214302,-2.065217391304344,0.13214675705533496
Weddell,2019,240,0.9192750351980086,-2.065217391304344,-0.0897041455680867
Weddell,2020,241,0.9681636062053877,-1.0652173913043441,-0.04081557456070761
Weddell,2021,240,0.9756216996163269,-2.065217391304344,-0.03335748114976833
Weddell,2022,240,0.8362554177118628,-2.065217391304344,-0.17272376305423243
Weddell,2023,240,1.3442241621284303,-2.065217391304344,0.33524498136233505
circumpolar,1978,349,9.670611522080684,82.39130434782606,-5.878350152294091
circumpolar,1979,264,15.029687997504436,-2.6086956521739353,-0.5192736768703394
circumpolar,1980,265,16.137952428861144,-1.6086956521739353,0.5889907544863693
circumpolar,1981,265,15.844160426170674,-1.6086956521739353,0.2951987517958994
circumpolar,1982,264,15.222148072370056,-2.6086956521739353,-0.32681360200471943
circumpolar,1983,265,15.582348943028837,-1.6086956521739353,0.03338726865406194
circumpolar,1984,266,15.757290274923243,-0.6086956521739353,0.2083286005484677
circumpolar,1985,264,15.987124318352555,-2.6086956521739353,0.4381626439777797
circumpolar,1986,265,14.620154773373443,-1.6086956521739353,-0.928806901001332
circumpolar,1987,244,15.267743078587,-22.608695652173935,-0.2812185957877755
circumpolar,1988,270,15.934802047957382,3.3913043478260647,0.3858403735826066
circumpolar,1989,265,15.139576412452506,-1.6086956521739353,-0.4093852619222691
circumpolar,1990,265,15.281596336468894,-1.6086956521739353,-0.2673653379058809
circumpolar,1991,265,15.865806616053892,-1.6086956521739353,0.3168449416791166
circumpolar,1992,266,15.7603265075359,-0.6086956521739353,0.21136483316112553
circumpolar,1993,265,15.995805190118427,-1.6086956521739353,0.44684351574365166
circumpolar,1994,265,15.409133275465308,-1.6086956521739353,-0.13982839890946686
circumpolar,1995,265,15.078096319892348,-1.6086956521739353,-0.4708653544824273
circumpolar,1996,266,15.886449370787885,-0.6086956521739353,0.3374876964131097
circumpolar,1997,265,16.328301278045956,-1.6086956521739353,0.7793396036711808
circumpolar,1998,265,16.232701935820245,-1.6086956521739353,0.68374026144547
circumpolar,1999,265,15.861291098102123,-1.6086956521739353,0.3123294237273484
circumpolar,2000,266,16.061990434488497,-0.6086956521739353,0.5130287601137216
circumpolar,2001,265,14.72634799609586,-1.6086956521739353,-0.8226136782789144
circumpolar,2002,265,15.146721459921853,-1.6086956521739353,-0.402240214452922
circumpolar,2003,265,14.823630552247165,-1.6086956521739353,-0.72533112212761
circumpolar,2004,266,15.399373903883532,-0.6086956521739353,-0.14958777049124272
circumpolar,2005,265,16.334339816291546,-1.6086956521739353,0.7853781419167714
circumpolar,2006,265,16.699758901531847,-1.6086956521739353,1.1507972271570726
circumpolar,2007,265,16.00750522381922,-1.6086956521739353,0.4585435494444443
circumpolar,2008,266,14.47102206738218,-0.6086956521739353,-1.0779396069925955
circumpolar,2009,265,16.234051035958142,-1.6086956521739353,0.6850893615833673
circumpolar,2010,265,15.942046647307956,-1.6086956521739353,0.3930849729331811
circumpolar,2011,265,16.353032466254138,-1.6086956521739353,0.8040707918793633
circumpolar,2012,266,15.926334173508632,-0.6086956521739353,0.3773724991338572
circumpolar,2013,265,15.729125883581212,-1.6086956521739353,0.1801642092064366
circumpolar,2014,265,16.464924560951907,-1.6086956521739353,0.9159628865771321
circumpolar,2015,265,15.0262424499,-1.6086956521739353,-0.5227192244747751
circumpolar,2016,266,15.68453218987556,-0.6086956521739353,0.1355705155007847
circumpolar,2017,265,15.876841514240938,-1.6086956521739353,0.32787983986616354
circumpolar,2018,265,15.791667274964631,-1.6086956521739353,0.24270560058985602
circumpolar,2019,265,15.722793782342542,-1.6086956521739353,0.17383210796776716
circumpolar,2020,266,15.99198977141633,-0.6086956521739353,0.4430280970415552
circumpolar,2021,265,15.839591044632195,-1.6086956521739353,0.2906293702574203
circumpolar,2022,265,15.967822321620876,-1.6086956521739353,0.4188606472461007
circumpolar,2023,265,15.137443325069949,-1.6086956521739353,-0.411518349304826
