Date,SIE_circumpolar,SIE_Weddell,SIE_Amundsen_Bellingshausen,SIE_Ross,SIE_East_Antarctica,SIE_King_Haakon
11/1/78,17.66952881,1.478076808,3.351122554,5.067262552,3.402837047,4.370229848
11/3/78,17.57554043,1.449219367,3.342030019,5.062475503,3.336672427,4.385143111
11/5/78,17.41479287,1.381646653,3.354599778,5.02689587,3.262197744,4.389452827
11/7/78,17.26035021,1.341545991,3.358463959,5.007601118,3.193425275,4.359313866
11/9/78,17.1391336,1.34038526,3.40447597,4.945970779,3.093771331,4.354530262
11/11/78,16.87465006,1.290980715,3.452095304,4.865862888,2.930893834,4.334817318
11/13/78,16.5097914,1.18541519,3.45298775,4.830911342,2.693872189,4.346604933
11/15/78,16.34536164,1.144592755,3.439928851,4.869412223,2.596238397,4.295189417
11/17/78,16.02648537,1.125059108,3.427531746,4.784212253,2.495533874,4.194148385
11/19/78,15.78338885,1.138435889,3.443560964,4.668813351,2.366272221,4.166306426
11/21/78,15.51397596,1.165789894,3.451557069,4.497393713,2.290161371,4.109073911
11/23/78,15.18733737,1.188945536,3.468083569,4.34585605,2.142510548,4.041941667
11/25/78,14.90111805,1.188321156,3.412980278,4.250320594,2.093302915,3.956193104
11/27/78,14.56385432,1.208385138,3.4613729,4.075193638,1.997779924,3.821122718
11/29/78,14.23628236,1.204185945,3.443025491,3.944426185,1.885522119,3.759122625
12/1/78,13.95429248,1.189497822,3.439175498,3.821704836,1.798198245,3.705716081
12/3/78,13.76039598,1.180447715,3.45025162,3.685710467,1.73169053,3.712295643
12/5/78,13.47568044,1.178102783,3.457559178,3.547479405,1.635723844,3.65681523
12/7/78,13.0140135,1.141075161,3.433558075,3.384294813,1.495560708,3.559524744
12/9/78,12.57434291,1.076430375,3.425857648,3.196460751,1.337111397,3.538482743
12/11/78,12.20129516,1.026932439,3.424855843,2.983741252,1.230934126,3.534831498
12/13/78,11.7404085,1.00181009,3.372064188,2.683128757,1.178841591,3.504563875
12/15/78,11.31049433,0.950766368,3.358772218,2.41544977,1.153215553,3.432290418
12/17/78,10.84867196,0.90844156,3.315337947,2.117197359,1.132190234,3.375504861
12/19/78,10.34690766,0.900477945,3.203718073,1.905461661,1.07008987,3.267160113
12/21/78,9.937986306,0.852319747,3.126930892,1.715968208,1.083871038,3.15889642
12/23/78,9.487240653,0.782206226,3.112675481,1.46136325,1.078037413,3.052958283
12/25/78,8.947773673,0.777957236,3.111851776,1.25760297,1.03126094,2.769100751
12/27/78,8.500792968,0.786011391,3.025352496,1.071458605,1.007361925,2.610608551
12/29/78,8.098749931,0.767478088,2.951917254,0.896228563,0.974261453,2.508864572
12/31/78,7.777750778,0.730891149,2.89373685,0.803403426,0.969291971,2.380427383
1/1/79,6.182461316,0.654970226,2.273059404,0.574608038,0.868034177,1.81178947
1/2/79,7.456886721,0.693167021,2.775492857,0.707883306,0.966476822,2.313866715
1/4/79,7.286636164,0.667789413,2.734956528,0.665551182,0.956859242,2.261479799
1/6/79,7.097029422,0.664735352,2.624768297,0.662558265,0.948775146,2.196192363
1/8/79,6.790886421,0.656220117,2.502761153,0.622126068,0.920374195,2.089404889
1/10/79,6.615114348,0.659260845,2.465688437,0.612177905,0.896759279,1.981227881
1/12/79,6.381475983,0.660498951,2.375832207,0.603008831,0.897790999,1.844344996
1/14/79,6.092835097,0.656190628,2.261689347,0.575472025,0.868282418,1.731200678
1/16/79,5.901119732,0.667969822,2.171377731,0.577022068,0.808602041,1.67614807
1/18/79,5.759769851,0.646979411,2.126724336,0.56049284,0.830875638,1.594697626
1/20/79,5.46669676,0.637107332,2.026898536,0.526203533,0.835183753,1.441303606
1/22/79,5.162836888,0.612925822,1.920204209,0.519019,0.825769258,1.284918599
1/24/79,4.974112887,0.661328358,1.832213476,0.484418954,0.811079568,1.185072531
1/26/79,4.69603393,0.668112672,1.766550495,0.425959959,0.756757509,1.078653294
1/28/79,4.573283328,0.663681916,1.719349739,0.430199096,0.755637776,1.004414801
1/30/79,4.370066575,0.630748014,1.621655329,0.421389142,0.770055723,0.926218367
2/1/79,4.146673591,0.630157247,1.558285158,0.405985018,0.761082753,0.791163416
2/3/79,3.963581882,0.633806545,1.5228931,0.393552577,0.735393456,0.677936204
2/5/79,3.805652178,0.630677027,1.449845804,0.388003657,0.735151979,0.60197371
2/7/79,3.687640904,0.616458454,1.441694378,0.385027928,0.721030168,0.523429976
2/9/79,3.613377712,0.630569202,1.406286994,0.357537453,0.734717789,0.484266274
2/11/79,3.461090632,0.626697264,1.297598516,0.34392928,0.713769358,0.479096214
2/13/79,3.39947893,0.623150779,1.249223153,0.330772153,0.723427811,0.472905034
2/15/79,3.355001884,0.633073583,1.238469254,0.321221001,0.681139842,0.481098204
2/17/79,3.302000388,0.62810448,1.224182865,0.30644501,0.645782954,0.497485078
2/19/79,3.314796207,0.610184618,1.248547401,0.28018842,0.663233729,0.512642039
2/21/79,3.342637475,0.59232019,1.275634646,0.287640845,0.668641598,0.518400196
2/23/79,3.333914683,0.567477396,1.283167354,0.269082145,0.684957801,0.529229986
2/25/79,3.40038767,0.561144903,1.326980489,0.255428149,0.735082635,0.521751494
2/27/79,3.437457908,0.557391724,1.343941479,0.266925332,0.759254851,0.509944522
3/1/79,3.485525871,0.5412273,1.409657721,0.278320304,0.766970089,0.489350457
3/3/79,3.490725252,0.539231588,1.441696432,0.266649773,0.746317913,0.496829546
3/5/79,3.600254186,0.54670463,1.510808846,0.296029489,0.745171864,0.501539355
3/7/79,3.675629934,0.545556092,1.560228837,0.316769785,0.774173702,0.478901519
3/9/79,3.756656017,0.541248848,1.558483513,0.3229625,0.805857628,0.528103528
3/11/79,3.838736303,0.538280244,1.550563308,0.367454252,0.827262234,0.555176264
3/13/79,3.917824931,0.531383843,1.553406588,0.378590709,0.854857971,0.59958582
3/15/79,4.039375708,0.538941404,1.574099145,0.41380317,0.892374669,0.62015732
3/17/79,4.19047256,0.540831856,1.569065158,0.444688906,0.946947962,0.688938678
3/19/79,4.355707911,0.548950016,1.630711504,0.463175709,0.957880205,0.754990477
3/21/79,4.532165374,0.537134449,1.686249079,0.471733226,0.968538395,0.868510225
3/23/79,4.851836512,0.534651391,1.823604596,0.464104043,1.005138194,1.024338289
3/25/79,5.110884048,0.536011131,1.868100728,0.471547074,1.048790043,1.186435072
3/27/79,5.188394096,0.532847414,1.864369869,0.506020705,1.038096754,1.247059354
3/29/79,5.474278492,0.525933559,1.960852449,0.540273553,1.047180058,1.400038872
3/31/79,5.745043849,0.497847031,2.023976604,0.572079039,1.075556939,1.575584237
4/1/79,8.537129692,0.757455262,2.620357822,0.738833812,1.39805932,3.022423475
4/2/79,5.929244409,0.497129753,2.073081595,0.583867454,1.103875953,1.671289654
4/4/79,6.12737028,0.530856659,2.145647582,0.594634477,1.099163726,1.757067836
4/6/79,6.446707128,0.564558248,2.19767915,0.593073791,1.160491276,1.930904664
4/8/79,6.718864738,0.578136522,2.263757905,0.620780386,1.192927542,2.063262382
4/10/79,7.126166325,0.627235084,2.37358032,0.662324015,1.258488231,2.204538675
4/12/79,7.407718829,0.67440718,2.412120898,0.674465986,1.305858505,2.34086626
4/14/79,7.584295397,0.702979622,2.445997313,0.668254109,1.332130063,2.434934291
4/16/79,7.853985418,0.719136983,2.463430976,0.664765564,1.372948627,2.633703269
4/18/79,8.067898474,0.714855826,2.53212352,0.682890566,1.36150623,2.776522333
4/20/79,8.325347153,0.748199025,2.619020943,0.691718827,1.358893968,2.907514389
4/22/79,8.581831744,0.754381625,2.609848301,0.765343676,1.384753015,3.067505127
4/24/79,8.858303365,0.744465974,2.668138442,0.79389545,1.46080931,3.190994188
4/26/79,9.077591255,0.775918735,2.713513896,0.856365782,1.485731703,3.246061139
4/28/79,9.238724033,0.852264956,2.727403779,0.841369517,1.549318276,3.268367505
4/30/79,9.327986919,0.89032558,2.722942932,0.877830487,1.614953376,3.221934544
5/1/79,11.76334439,1.042183569,3.398403746,1.754690069,1.886698537,3.68136847
5/2/79,9.456840892,0.948696658,2.719126318,0.924074508,1.623851009,3.241092398
5/4/79,9.755993428,0.984339863,2.844584624,1.006770689,1.635078887,3.285219365
5/6/79,9.944242733,0.977007132,2.932130618,1.028914837,1.643876079,3.362314068
5/8/79,10.10373244,0.972750034,3.01608899,1.100058158,1.686418914,3.328416341
5/10/79,10.39088891,0.962883517,3.098915914,1.230263357,1.726823896,3.37200223
5/12/79,10.61592161,0.954788922,3.171977495,1.301958404,1.752444003,3.434752786
5/14/79,10.95580487,0.93263632,3.253173402,1.426418086,1.810979439,3.532597621
5/16/79,11.28230803,1.047855727,3.312343917,1.506654304,1.82647447,3.588979608
5/18/79,11.44371306,1.077099645,3.30216845,1.610455967,1.862434664,3.591554334
5/20/79,11.54976288,1.064769553,3.330348889,1.711797056,1.852258159,3.590589225
5/22/79,11.70521202,1.044428074,3.391147042,1.732513209,1.86312712,3.67399657
5/24/79,11.88665697,0.968843107,3.484677179,1.811430399,1.878940853,3.742765435
5/26/79,12.15645624,0.891949286,3.560764176,1.976525144,1.93188687,3.795330761
5/28/79,12.40929152,0.839209533,3.595996191,2.147888282,2.030112993,3.79608452
5/30/79,12.69355809,0.84843019,3.594961186,2.379974098,2.078761772,3.791430846
6/1/79,12.98727126,1.04378527,3.544361363,2.505693941,2.095144854,3.798285829
6/3/79,13.31924094,1.069408887,3.566477538,2.656052881,2.12548603,3.90181561
6/5/79,13.53411934,1.064443625,3.595317075,2.795915026,2.128331304,3.950112309
6/7/79,13.73395957,1.08018057,3.580555589,2.888111107,2.19356228,3.991550019
6/9/79,13.80233665,1.061732991,3.58488867,2.93652687,2.209013446,4.010174674
6/11/79,13.93439382,1.015864014,3.647496719,2.959987692,2.228284735,4.082760663
6/13/79,14.09143844,0.967863061,3.717699912,2.976531618,2.263377335,4.165966509
6/15/79,14.24610102,0.982231141,3.715005035,3.085653758,2.266297936,4.196913152
6/17/79,14.55235521,1.069247625,3.790587438,3.241895847,2.246785274,4.203839026
6/19/79,14.92312635,1.117250138,3.838283295,3.440941174,2.290819771,4.235831969
6/21/79,15.22773519,1.1867451,3.831986296,3.576782903,2.345133106,4.287087787
6/23/79,15.4963733,1.169966015,3.812506993,3.699131539,2.439271354,4.375497395
6/25/79,15.62100017,1.168625869,3.831298234,3.758329429,2.454972008,4.40777463
6/27/79,15.7588621,1.169989149,3.870337555,3.83564664,2.420602633,4.462286125
6/29/79,15.88078007,1.148105,3.893938455,3.894619065,2.448932673,4.495184881
7/1/79,15.98916124,1.075735945,3.944633892,3.944671136,2.446853255,4.577267014
7/3/79,16.09551216,1.020672765,3.933111858,4.004487102,2.47579186,4.661448572
7/5/79,16.13355306,1.035938054,3.854289523,4.073463175,2.515471236,4.654391076
7/7/79,16.21631213,1.071798412,3.865324096,4.106375032,2.504185382,4.668629212
7/9/79,16.39405879,1.096992327,3.960228084,4.130850646,2.547346596,4.658641139
7/11/79,16.52747798,1.111362074,3.945886195,4.217280786,2.515255411,4.737693519
7/13/79,16.68493697,1.09049499,4.000318891,4.289687749,2.532647284,4.771788057
7/15/79,16.8615836,1.121665688,4.053794557,4.392157859,2.51175679,4.782208708
7/17/79,16.98189164,1.204165265,4.034998783,4.464877446,2.517777758,4.760072388
7/19/79,17.09627517,1.203023659,4.069396505,4.521980761,2.57441003,4.72746421
7/21/79,17.23132799,1.240339193,4.068520817,4.535649496,2.639404992,4.747413494
7/23/79,17.33081872,1.274476206,4.15664561,4.605319426,2.603359625,4.691017854
7/25/79,17.40298246,1.253105273,4.220897911,4.575890916,2.647972064,4.705116291
7/27/79,17.29906379,1.205269006,4.194641011,4.581198969,2.624685067,4.69326974
7/29/79,17.43056158,1.257476845,4.151131498,4.713814644,2.598230415,4.709908181
7/31/79,17.36256124,1.251775974,4.099632623,4.795983273,2.514993468,4.700175897
8/1/79,18.53663993,1.485460927,4.119996894,5.219166863,2.847200682,4.864814565
8/2/79,17.3094736,1.252895247,4.129801823,4.786724773,2.478406707,4.661645049
8/4/79,17.36070234,1.294328298,4.036268282,4.936883629,2.442873632,4.650348499
8/6/79,17.33814823,1.346917381,3.931879166,5.008894533,2.412469711,4.637987439
8/8/79,17.36095473,1.406389224,3.858654126,5.036746712,2.308073697,4.751090968
8/10/79,17.59412285,1.409999166,3.968766687,5.051554937,2.307095481,4.856706576
8/12/79,17.89559256,1.388983307,4.030555995,5.119827961,2.405795213,4.950430083
8/14/79,18.02933942,1.462622958,3.97776328,5.154794066,2.496251705,4.937907413
8/16/79,18.35592084,1.529261618,4.014888229,5.178069761,2.787426885,4.846274349
8/18/79,18.47382119,1.545393982,4.07614424,5.176684104,2.878183984,4.797414883
8/20/79,18.52246188,1.545440085,4.129176961,5.161544975,2.882090003,4.804209862
8/22/79,18.59685603,1.518976968,4.169956912,5.17720051,2.933700397,4.797021242
8/24/79,18.58529105,1.518493676,4.149246034,5.154564234,2.958880354,4.80410675
8/26/79,18.51859756,1.503595452,4.055137262,5.185611957,2.929332491,4.8449204
8/28/79,18.47745969,1.454246003,4.015037124,5.253791981,2.934098057,4.820286529
8/30/79,18.46773839,1.415759715,4.031044681,5.29057118,2.891711143,4.838651673
9/1/79,18.51200923,1.48467932,3.98335575,5.397010284,2.873827829,4.773136051
9/3/79,18.51442318,1.520664581,3.947611496,5.44094852,2.849720678,4.755477902
9/5/79,18.59875585,1.5314427,3.986764925,5.44072081,2.838163229,4.80166419
9/7/79,18.65820508,1.520678293,4.04930383,5.473805914,2.808555236,4.805861811
9/9/79,18.65735411,1.524407431,3.986828108,5.520331909,2.838910315,4.786876347
9/11/79,18.65266373,1.600484894,3.944391308,5.469299984,2.844389312,4.794098227
9/13/79,18.65171871,1.622506962,3.946744927,5.485315914,2.851419928,4.745730982
9/15/79,18.67201722,1.582368747,3.945881357,5.567287395,2.845230871,4.731248853
9/17/79,18.50137966,1.488299017,3.935579655,5.671791516,2.790119688,4.615589781
9/19/79,18.36864693,1.475782978,3.949636907,5.751979361,2.728262486,4.462985198
9/21/79,18.44090746,1.491390072,3.949715186,5.785512963,2.808422881,4.405866357
9/23/79,18.35617464,1.505221027,3.95641107,5.793618,2.775602946,4.325321602
9/25/79,18.45510367,1.502185408,4.02362602,5.86210282,2.742499326,4.324690093
9/27/79,18.596625,1.464304717,4.055933257,5.952431579,2.780537767,4.343417682
9/29/79,18.59870937,1.410655708,4.066902771,5.949366156,2.823651381,4.348133354
10/1/79,18.5894854,1.388979084,4.0636269,5.972229036,2.844398134,4.320252244
10/3/79,18.63402076,1.382971052,4.067489047,6.030214123,2.818851399,4.334495139
10/5/79,18.60250571,1.382416592,4.049397049,5.941790742,2.759696501,4.469204821
10/7/79,18.46915607,1.428291958,4.000434555,5.862842245,2.752479216,4.425108092
10/9/79,18.47441384,1.469225423,3.966774315,5.839745151,2.690554112,4.508114837
10/11/79,18.38128869,1.485466179,3.907045325,5.825784847,2.658439461,4.504552883
10/13/79,18.40647868,1.492638243,3.869734552,5.876400988,2.700429092,4.467275806
10/15/79,18.34185336,1.492599215,3.853185655,5.929301448,2.69721004,4.369556998
10/17/79,18.29990536,1.508300357,3.797610005,5.946144993,2.652320491,4.395529516
10/19/79,18.13082691,1.476442958,3.770105875,5.869118757,2.624232015,4.390927306
10/21/79,18.0769473,1.437951508,3.78627352,5.784195431,2.69247735,4.376049491
10/23/79,17.93115944,1.437953684,3.730802931,5.701857555,2.681196281,4.379348984
10/25/79,17.80638787,1.442698734,3.71683035,5.624566601,2.652974105,4.369318082
10/27/79,17.67544424,1.450567863,3.724684809,5.572246464,2.629880355,4.298064751
10/29/79,17.58756364,1.451731539,3.709906947,5.493231128,2.687474234,4.245219792
10/31/79,17.38698433,1.464920333,3.737216644,5.358832743,2.699887324,4.126127287
11/1/79,16.35893269,1.445100375,3.68974319,4.923876813,2.453597299,3.846615013
11/2/79,17.31377718,1.466685308,3.743650902,5.277238548,2.723303834,4.102898588
11/4/79,17.11599401,1.470280216,3.670676999,5.180872227,2.667178176,4.126986388
11/6/79,17.05569215,1.459339869,3.637755702,5.200374942,2.66500468,4.093216953
11/8/79,16.9683577,1.485131906,3.64927639,5.145909394,2.673434509,4.014605497
11/10/79,16.52467189,1.496070919,3.601981344,4.958086281,2.574096997,3.894436348
11/12/79,16.44389841,1.536315942,3.584718998,4.933165794,2.582800057,3.806897615
11/14/79,16.1943255,1.513587128,3.621677519,4.876063398,2.517567946,3.665429506
11/16/79,15.94092979,1.474573638,3.659608574,4.730728266,2.436112941,3.639906368
11/18/79,15.72038919,1.432972512,3.711095726,4.613499914,2.324698347,3.638122689
11/20/79,15.44046965,1.357596752,3.722075369,4.504590386,2.266228226,3.589978911
11/22/79,15.18402903,1.28998083,3.724156602,4.454588586,2.153868009,3.561435001
11/24/79,14.73061952,1.164250093,3.735102589,4.310513038,2.049250826,3.47150297
11/26/79,14.39899846,1.127638996,3.723650244,4.265361991,1.928079328,3.354267898
11/28/79,14.06244203,1.094156576,3.688759196,4.175998316,1.837342782,3.266185157
11/30/79,13.7186868,1.073357153,3.668441711,4.045193305,1.782717401,3.14897723
12/1/79,10.96968466,0.969453033,3.582172877,2.9575295,1.389763151,2.070766096
12/2/79,13.42815322,1.065486243,3.7086986,3.930140425,1.746784494,2.977043453
12/4/79,13.00204709,1.081994289,3.682635315,3.792200257,1.721321661,2.723895566
12/6/79,12.57330178,1.090420583,3.676418352,3.605091339,1.708986251,2.492385257
12/8/79,12.03683165,1.095273877,3.646831811,3.379790429,1.619514131,2.295421401
12/10/79,11.48948881,1.069670556,3.617173358,3.14718206,1.480308618,2.175154219
12/12/79,11.06219952,1.05017134,3.577408066,2.947377458,1.416789896,2.070452759
12/14/79,10.38682268,1.002498167,3.554491387,2.489622115,1.364943186,1.975267825
12/16/79,9.765439077,0.94497106,3.537654267,2.115606654,1.238384342,1.928822754
12/18/79,9.067806567,0.874890374,3.365129162,1.77703231,1.170602417,1.880152304
12/20/79,8.584702194,0.818939416,3.296707421,1.538784951,1.119574183,1.810696224
12/22/79,8.06880714,0.814682828,3.102217761,1.311876029,1.094471507,1.745559014
12/24/79,7.464203486,0.802383378,2.819556553,1.104304524,1.062985276,1.674973754
12/26/79,7.109549017,0.820900108,2.67117936,0.986627222,1.032267,1.598575326
12/28/79,6.853222132,0.81961457,2.554733993,0.920305598,1.011983272,1.546584698
12/30/79,6.607096571,0.810320683,2.452342193,0.897067277,1.002297537,1.44506888
1/1/80,6.464588346,0.768868048,2.451842287,0.887254905,0.998752216,1.357870891
1/3/80,6.229232155,0.757313846,2.345107231,0.840746025,0.935877139,1.350187914
1/5/80,6.081930055,0.727012877,2.272680601,0.811879455,0.95431473,1.316042392
1/7/80,5.815110618,0.730083821,2.194547333,0.759574108,0.923698083,1.207207272
1/9/80,5.544050693,0.744249373,2.099807279,0.63936945,0.913157162,1.147467429
1/11/80,5.366783875,0.735578256,2.060618203,0.566434873,0.910263638,1.093888905
1/13/80,5.157120346,0.726391389,2.018042123,0.465532587,0.891304601,1.055849646
1/15/80,5.074546373,0.728293075,1.987254962,0.493128346,0.866997484,0.998872506
1/17/80,4.930916483,0.716397955,1.932945564,0.487063702,0.831188439,0.963320822
1/19/80,4.878698234,0.71189426,1.910257283,0.462866641,0.829885281,0.963794768
1/21/80,4.660173216,0.693103373,1.830069486,0.43203159,0.786825343,0.918143425
1/23/80,4.522072449,0.708616247,1.761188586,0.405623813,0.762292089,0.884351713
1/25/80,4.347802348,0.704213189,1.679500598,0.351919329,0.748919616,0.863249616
1/27/80,4.205523224,0.687508922,1.607909847,0.342004949,0.721713704,0.846385802
1/29/80,4.076308715,0.670238519,1.572814738,0.321168997,0.68474504,0.827341421
1/31/80,4.01298567,0.670171773,1.552876992,0.318735039,0.684457816,0.78674405
2/1/80,3.311730998,0.609418543,1.329235097,0.232480363,0.500772695,0.6398243
2/2/80,3.903361711,0.660125433,1.540128442,0.304547545,0.631023215,0.767537076
2/4/80,3.75711648,0.648405548,1.457577819,0.298159037,0.621854637,0.731119439
2/6/80,3.630420411,0.63216082,1.421239697,0.307915468,0.580719745,0.688384681
2/8/80,3.494865338,0.656949779,1.370738782,0.25977085,0.534660427,0.672745501
2/10/80,3.415386562,0.671955131,1.332288706,0.232568586,0.532824861,0.645749276
2/12/80,3.323995413,0.668241526,1.287614615,0.220676493,0.513749679,0.6337131
2/14/80,3.238399412,0.634172059,1.246262413,0.233091264,0.50116849,0.623705186
2/16/80,3.171816958,0.584724852,1.224078303,0.229981713,0.495075677,0.637956413
2/18/80,3.124392699,0.577287012,1.214521231,0.239566409,0.468518117,0.624499931
2/20/80,3.09632834,0.561072392,1.241878393,0.241564105,0.437593974,0.614219476
2/22/80,3.067613246,0.53860666,1.248861558,0.218963339,0.447891041,0.613290649
2/24/80,2.974931508,0.519133684,1.24436545,0.195920919,0.423589,0.591922454
2/26/80,2.966987224,0.533414936,1.236327644,0.197914155,0.420097522,0.579232966
2/28/80,3.002456177,0.552628249,1.232043309,0.246282421,0.398857846,0.572644352
3/1/80,2.967922801,0.567556194,1.221387913,0.23654506,0.381390754,0.56104288
3/3/80,3.081743798,0.593613828,1.25320675,0.232877378,0.40401609,0.598029752
3/5/80,3.258871923,0.604853392,1.300291051,0.258738727,0.430953148,0.664035605
3/7/80,3.366480723,0.60674938,1.330729444,0.269335315,0.433941117,0.725725465
3/9/80,3.427372827,0.581920639,1.335088876,0.279233893,0.475213121,0.755916298
3/11/80,3.499390507,0.565722338,1.393865806,0.269202343,0.493195993,0.777404028
3/13/80,3.568423068,0.55524823,1.507145947,0.246686132,0.500110423,0.759232336
3/15/80,3.655076617,0.582205909,1.547898157,0.231332747,0.50362552,0.790014285
3/17/80,3.713005324,0.572989127,1.543043826,0.254112602,0.520449949,0.822409821
3/19/80,3.775697891,0.599855666,1.583560266,0.267592721,0.509947231,0.814742007
3/21/80,3.789907348,0.618483722,1.57356317,0.27297457,0.511209532,0.813676354
3/23/80,3.905735217,0.659430898,1.582281315,0.316289189,0.488128333,0.859605481
3/25/80,4.083786465,0.693001635,1.575826685,0.351997199,0.501540292,0.961420653
3/27/80,4.23274492,0.706094377,1.561160708,0.38647434,0.518081998,1.060933497
3/29/80,4.397327186,0.715398167,1.609833881,0.385653461,0.560843057,1.12559862
3/31/80,4.544421172,0.738816088,1.629250303,0.36817479,0.602379064,1.205800927
4/1/80,6.342494473,0.879599873,2.391303502,0.577975802,0.90687307,1.586742227
4/2/80,4.617547338,0.733212183,1.596193131,0.384999742,0.603471004,1.299671278
4/4/80,4.754402396,0.727728799,1.65500662,0.411062256,0.61173434,1.348870381
4/6/80,5.020171817,0.751791374,1.812009608,0.417974365,0.6974638,1.34093267
4/8/80,5.077935503,0.776503489,1.826084405,0.43068094,0.709802776,1.334863892
4/10/80,5.249589625,0.785142693,1.940450216,0.474529937,0.717177088,1.332289691
4/12/80,5.396657345,0.810307902,2.020046475,0.484362623,0.751738403,1.330201941
4/14/80,5.522153931,0.831699149,2.065066599,0.529012161,0.742612176,1.353763846
4/16/80,5.655817464,0.855644354,2.127931845,0.552708569,0.769462615,1.350070082
4/18/80,5.868494184,0.877158096,2.232114317,0.53142988,0.839295805,1.388496087
4/20/80,6.10034584,0.900486022,2.297998109,0.545505983,0.887774124,1.468581603
4/22/80,6.370339832,0.937655789,2.374965569,0.578782245,0.932797746,1.546138482
4/24/80,6.545927425,0.933801261,2.506111655,0.596300708,0.964129283,1.545584518
4/26/80,6.698685858,0.935151623,2.578499353,0.603302618,0.942024362,1.639707902
4/28/80,6.993739892,0.920427175,2.660115177,0.690049561,1.02982608,1.693321898
4/30/80,7.210251483,0.859473692,2.763761487,0.765985002,1.078082981,1.74294832
5/1/80,9.818155117,0.997078443,3.582730607,1.467244257,1.62824418,2.14285763
5/2/80,7.461573876,0.828495645,2.836511409,0.841982359,1.153316707,1.801267756
5/4/80,7.709913565,0.855584962,2.908345491,0.87790467,1.236951978,1.831126464
5/6/80,7.980442837,0.893779229,3.017797975,0.949092611,1.280796897,1.838976124
5/8/80,8.25812795,0.949231034,3.138250162,1.003777908,1.293893034,1.872975812
5/10/80,8.530386649,0.981696097,3.207537373,1.108099816,1.327050673,1.90600269
5/12/80,8.75170344,1.018174429,3.207884303,1.151840088,1.365611226,2.008193395
5/14/80,8.940882819,1.003009033,3.280335954,1.187215676,1.427640355,2.042681799
5/16/80,9.193506935,0.993638708,3.390270744,1.250800816,1.470312272,2.088484396
5/18/80,9.431817331,0.960492532,3.512686381,1.290464386,1.523763478,2.144410553
5/20/80,9.650576815,0.924893275,3.579849465,1.353944486,1.60988591,2.182003679
5/22/80,9.86816767,0.943482262,3.58234633,1.472433722,1.65567368,2.214231675
5/24/80,10.13493042,0.972378796,3.616994938,1.582366055,1.732161617,2.231029016
5/26/80,10.33538056,1.035302664,3.709315437,1.633541927,1.771437033,2.185783499
5/28/80,10.49092376,1.036900278,3.809681539,1.689097002,1.806781583,2.148463355
5/30/80,10.77773385,1.019384135,3.913925131,1.754940863,1.871265739,2.218217984
6/1/80,10.93343323,1.004482283,3.944363558,1.899243993,1.861883487,2.223459908
6/3/80,11.08482988,0.974985289,3.955621062,2.056565918,1.85554027,2.242117344
6/5/80,11.39783127,1.016345591,3.994471394,2.113776001,1.858163732,2.41507455
6/7/80,11.61272218,1.02670509,4.094670647,2.148890722,1.885099342,2.457356375
6/9/80,11.92763043,1.012922535,4.179006294,2.269270637,1.936594613,2.529836349
6/11/80,12.2883561,1.026984641,4.218270385,2.402296435,2.057020903,2.583783738
6/13/80,12.61488294,1.071758099,4.189680233,2.612265428,2.133220359,2.607958822
6/15/80,12.95800276,1.143696038,4.162522608,2.799718062,2.171377696,2.680688356
6/17/80,13.14034792,1.160736641,4.139586222,2.839613061,2.170689599,2.829722401
6/19/80,13.38902049,1.162240089,4.135824402,2.980047632,2.202397519,2.908510852
6/21/80,13.57881315,1.144588634,4.131313217,3.06856848,2.273866649,2.960476167
6/23/80,13.93716904,1.193113588,4.13385727,3.240811271,2.361707403,3.00767951
6/25/80,14.10275069,1.245401872,4.071276932,3.325561221,2.382047538,3.078463126
6/27/80,14.24908454,1.306123134,4.036156727,3.467498694,2.360249687,3.079056297
6/29/80,14.39238017,1.304650593,4.111165427,3.557896327,2.355921715,3.06274611
7/1/80,14.48130129,1.283593502,4.180975187,3.541986554,2.366016192,3.108729856
7/3/80,14.6984421,1.26016506,4.29404653,3.576904183,2.350024391,3.217301941
7/5/80,15.00947964,1.238283601,4.358148479,3.739099902,2.349981262,3.323966393
7/7/80,15.28523246,1.219505855,4.35944735,3.879304498,2.434453508,3.392521249
7/9/80,15.35552843,1.307866133,4.246096279,3.942157562,2.499751554,3.359656906
7/11/80,15.48954356,1.344198428,4.315226193,4.014323495,2.532293651,3.283501794
7/13/80,15.77245556,1.368878073,4.417744099,4.051704853,2.546681572,3.387446961
7/15/80,15.94223985,1.351220295,4.46779377,4.181021551,2.520240627,3.421963603
7/17/80,16.07620784,1.309599955,4.490702164,4.269619265,2.51415738,3.492129075
7/19/80,16.24746444,1.311574877,4.643363369,4.305653067,2.491257777,3.495615345
7/21/80,16.29782235,1.329343982,4.7450163,4.284467668,2.508329431,3.430664964
7/23/80,16.51026226,1.309551757,4.816218885,4.334472073,2.565249953,3.484769595
7/25/80,16.6866485,1.329012757,4.893095402,4.397413414,2.593236246,3.473890683
7/27/80,16.82432409,1.365218814,4.917709349,4.547849094,2.607756829,3.385790002
7/29/80,16.92883251,1.374598675,4.979272271,4.63641891,2.562439974,3.376102681
7/31/80,16.95297401,1.376380778,5.025275059,4.642689639,2.550071404,3.358557134
8/1/80,18.50816086,1.366722436,5.172579007,5.036703472,3.056091279,3.876064669
8/2/80,17.05852838,1.32007679,5.049569853,4.601777313,2.570391572,3.51671285
