sector,Year,phase_scalar,sse_min,amplitude_range,min_doy,max_doy,min_extent,max_extent,phase_anom,amp_anom
Ross,1994,2,0.17523293173116625,5.582246037,60,273,0.30321064,5.885456677,1.810810810810811,-0.008542031810811146
Ross,1995,2,0.2631948631141278,5.622067006,53,286,0.226542092,5.848609098,1.810810810810811,0.03127893718918884
Ross,1996,3,0.47543195121596904,4.985402498,59,269,0.145141894,5.130544392,2.810810810810811,-0.6053855708108111
Ross,1997,-1,0.3043976637717957,5.265874715,57,252,0.180271455,5.44614617,-1.189189189189189,-0.3249133538108113
Ross,1998,-1,0.26789243922638795,5.593689883,59,278,0.023448899,5.617138782,-1.189189189189189,0.0029018141891885563
Ross,1999,2,0.47773223735452536,5.403205419,49,267,0.230539394,5.633744813,1.810810810810811,-0.1875826498108113
Ross,2000,5,0.4508502841698535,5.605478263,44,274,0.311950073,5.917428336,4.8108108108108105,0.014690194189189043
Ross,2001,-5,0.406837783617278,5.4750035409999995,53,294,0.203045685,5.678049226,-5.1891891891891895,-0.11578452781081161
Ross,2002,-5,0.2904071430083575,5.559684988,53,266,0.228530296,5.788215284,-5.1891891891891895,-0.031103080810811257
Ross,2003,-2,0.25225838102214204,6.171707021,68,275,0.191997078,6.363704099,-2.189189189189189,0.5809189521891884
Ross,2004,0,0.2870866222228142,6.245492721,61,266,0.152672471,6.398165192,-0.18918918918918903,0.6547046521891886
Ross,2005,-2,1.012924280384663,6.167051292,44,278,0.212878537,6.379929829,-2.189189189189189,0.5762632231891889
Ross,2006,4,0.7211186164000001,5.896295344,49,279,0.07952508,5.975820424,3.810810810810811,0.3055072751891892
Ross,2007,-3,0.5984823069144313,5.520296483999999,47,268,0.303357797,5.823654281,-3.189189189189189,-0.07049158481081186
Ross,2008,-5,0.6856061967325741,5.701952176,49,303,0.290517386,5.992469562,-5.1891891891891895,0.11116410718918868
Ross,2009,-1,0.7955296902172805,5.677616549000001,54,286,0.269211059,5.946827608,-1.189189189189189,0.08682848018918943
Ross,2010,-1,0.6016978478558243,6.095335512999999,43,276,0.201478307,6.29681382,-1.189189189189189,0.5045474441891882
Ross,2011,-5,0.4993853603624372,5.169946672,52,273,0.435230864,5.605177536,-5.1891891891891895,-0.4208413968108111
Ross,2012,3,0.31827094558955127,5.711626918,48,283,0.292603497,6.004230415,2.810810810810811,0.12083884918918919
Ross,2013,2,0.3737159265037763,5.6591123670000005,58,286,0.260772735,5.919885102,1.810810810810811,0.06832429818918939
Ross,2014,2,0.2891271247856858,5.654483539,60,259,0.573261565,6.227745104,1.810810810810811,0.06369547018918897
Ross,2015,3,0.8936360755028517,5.129802091999999,61,294,0.287583393,5.417385485,2.810810810810811,-0.46098597681081177
Ross,2016,4,1.4748823741907398,5.8959600640000005,48,286,0.114407311,6.010367375,3.810810810810811,0.30517199518918936
Ross,2017,8,0.7072330365415181,5.4448816110000005,60,255,0.099331841,5.544213452,7.8108108108108105,-0.14590645781081069
Ross,2018,-1,1.1121384268948515,5.5954897919999995,46,284,0.202663796,5.798153588,-1.189189189189189,0.004701723189188378
Ross,2019,1,1.1306176754825359,5.378133258,55,265,0.312752948,5.690886206,0.810810810810811,-0.21265481081081106
Ross,2020,-1,0.4087189054536384,5.682078428,62,271,0.331104199,6.013182627,-1.189189189189189,0.09129035918918849
Ross,2021,2,0.3288008517449676,5.620794782,53,286,0.40310236,6.023897142,1.810810810810811,0.030006713189188794
Ross,2022,1,0.4550379179830441,5.549961928,49,282,0.091903862,5.64186579,0.810810810810811,-0.04082614081081104
Ross,2023,2,1.45251809642556,4.6664033840000005,43,277,0.181341772,4.847745156,1.810810810810811,-0.9243846848108106
Ross,2024,1,1.1250476574215373,4.563511381,59,271,0.067945435,4.631456816,0.810810810810811,-1.0272766878108115
Weddell,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weddell,1988,14,7.929399588757892,0.8279368409999999,54,240,0.376104159,1.204041,13.054054054054053,-0.4701027860540541
Weddell,1989,-4,4.051271860279807,1.042695705,56,251,0.220343151,1.263038856,-4.9459459459459465,-0.2553439220540539
Weddell,1990,-11,3.1986398737948782,1.418338775,59,241,0.244061618,1.662400393,-11.945945945945947,0.1202991479459461
Weddell,1991,9,3.0731771295871573,1.5614168549999998,58,230,0.032452627,1.593869482,8.054054054054053,0.26337722794594587
Weddell,1992,11,6.420524336902088,1.075532076,62,279,0.189034007,1.264566083,10.054054054054053,-0.22250755105405395
Weddell,1993,5,3.584833780442396,1.1789654,67,239,0.250573097,1.429538497,4.0540540540540535,-0.1190742270540539
Weddell,1994,-2,8.653778227891095,1.355001423,101,275,0.321082958,1.676084381,-2.9459459459459465,0.05696179594594608
Weddell,1995,11,4.019922055421511,1.451461435,55,214,0.178530992,1.629992427,10.054054054054053,0.15342180794594595
Weddell,1996,-5,5.059834269185667,1.204878029,39,237,0.312837721,1.51771575,-5.9459459459459465,-0.09316159805405388
Weddell,1997,16,5.922430159879217,1.50814166,58,244,0.150368085,1.658509745,15.054054054054053,0.21010203294594598
Weddell,1998,-8,14.5049236473433,1.1627971490000002,55,257,0.226133676,1.388930825,-8.945945945945947,-0.13524247805405376
Weddell,1999,11,5.91919911391282,1.332638422,63,251,0.151983442,1.484621864,10.054054054054053,0.03459879494594609
Weddell,2000,-3,7.130355609561341,1.283579499,81,264,0.209273665,1.492853164,-3.9459459459459465,-0.014460128054053945
Weddell,2001,-12,6.782753628156633,1.20352722,61,245,0.26292252,1.46644974,-12.945945945945947,-0.09451240705405395
Weddell,2002,12,8.005294105497216,1.307759194,52,236,0.243174357,1.550933551,11.054054054054053,0.009719566945946001
Weddell,2003,-11,4.852810508748379,1.339008813,60,281,0.189788467,1.52879728,-11.945945945945947,0.04096918594594601
Weddell,2004,-6,6.007158651918853,1.5361400029999999,59,269,0.197285549,1.733425552,-6.9459459459459465,0.2381003759459459
Weddell,2005,35,13.958303007965334,1.036789278,45,230,0.433191094,1.469980372,34.054054054054056,-0.26125034905405387
Weddell,2006,-1,12.019166575080513,0.9985392180000001,59,263,0.344662705,1.343201923,-1.9459459459459465,-0.29950040905405384
Weddell,2007,-4,8.23973735813299,1.049953109,47,248,0.240599037,1.290552146,-4.9459459459459465,-0.2480865180540539
Weddell,2008,4,11.118492603515701,1.422951654,66,239,0.076544647,1.499496301,3.0540540540540535,0.12491202694594605
Weddell,2009,-7,2.5883270923045343,1.439526838,69,303,0.119652375,1.559179213,-7.9459459459459465,0.14148721094594596
Weddell,2010,-3,2.1935416059784156,1.564221818,62,248,0.011406096,1.575627914,-3.9459459459459465,0.2661821909459461
Weddell,2011,13,6.736008537388831,1.350420646,54,205,0.264713283,1.615133929,12.054054054054053,0.052381018945945934
Weddell,2012,-12,5.563279090176701,1.120496564,119,236,0.304823732,1.425320296,-12.945945945945947,-0.17754306305405398
Weddell,2013,-9,2.91363095047877,1.530790155,85,232,0.036893772,1.567683927,-9.945945945945947,0.23275052794594608
Weddell,2014,3,4.971836739238862,1.536455049,56,231,0.132703551,1.6691586,2.0540540540540535,0.238415421945946
Weddell,2015,-1,3.7490611966446488,1.683390688,60,261,0.193908837,1.877299525,-1.9459459459459465,0.38535106094594607
Weddell,2016,5,11.959345786974065,0.919851422,69,222,0.331192762,1.251044184,4.0540540540540535,-0.3781882050540539
Weddell,2017,-19,5.865455903533426,1.441785571,84,291,0.189527618,1.631313189,-19.945945945945947,0.1437459439459461
Weddell,2018,7,3.577845979503223,1.391697875,64,240,0.226744987,1.618442862,6.0540540540540535,0.09365824794594602
Weddell,2019,3,5.298177357243549,1.12113227,61,222,0.311507992,1.432640262,2.0540540540540535,-0.17690735705405403
Weddell,2020,-11,4.635184847242083,1.1807840660000002,75,262,0.166547973,1.347332039,-11.945945945945947,-0.11725556105405377
Weddell,2021,18,7.3821859872712485,1.189851708,52,231,0.334661372,1.52451308,17.054054054054053,-0.108187919054054
Weddell,2022,-1,7.205982619389826,1.0198829500000002,72,239,0.218276019,1.238158969,-1.9459459459459465,-0.2781566770540538
Weddell,2023,-10,3.9683854400424043,1.639393031,41,236,0.079934982,1.719328013,-10.945945945945947,0.34135340394594604
Weddell,2024,-2,5.857403346507836,1.5997337919999999,66,273,0.1057006,1.705434392,-2.9459459459459465,0.3016941649459459
East_Antarctica,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
East_Antarctica,1988,-1,0.41766151762586234,2.842373367,58,259,0.40934406,3.251717427,-1.5135135135135136,0.037671191864864895
East_Antarctica,1989,3,2.582090635196627,2.300406738,52,235,0.499956025,2.800362763,2.4864864864864864,-0.5042954371351351
East_Antarctica,1990,0,0.8712588774521529,3.031328332,53,283,0.417680558,3.44900889,-0.5135135135135135,0.2266261568648651
East_Antarctica,1991,0,2.46449191450581,2.695893679,60,252,0.548224379,3.244118058,-0.5135135135135135,-0.10880849613513499
East_Antarctica,1992,1,0.6769078121854449,2.599095565,57,255,0.50066384,3.099759405,0.4864864864864865,-0.20560661013513526
East_Antarctica,1993,-4,0.7614161378524357,3.207779772,43,280,0.408447077,3.616226849,-4.513513513513513,0.4030775968648648
East_Antarctica,1994,0,1.2778462449822465,2.820877315,42,237,0.545816945,3.36669426,-0.5135135135135135,0.016175139864865073
East_Antarctica,1995,-3,1.0232871822977616,2.527691412,49,299,0.606756759,3.134448171,-3.5135135135135136,-0.2770107631351353
East_Antarctica,1996,-1,0.7071415205443026,2.84259355,50,264,0.596095857,3.438689407,-1.5135135135135136,0.037891374864865046
East_Antarctica,1997,1,0.5457541815546432,2.784588147,50,242,0.539279278,3.323867425,0.4864864864864865,-0.020114028135135076
East_Antarctica,1998,2,1.2751315151565892,3.003174461,57,275,0.611980112,3.615154573,1.4864864864864864,0.19847228586486487
East_Antarctica,1999,1,0.5347961200258934,2.999402567,53,283,0.525774261,3.525176828,0.4864864864864865,0.1947003918648651
East_Antarctica,2000,5,1.748380780246262,2.93113655,49,226,0.417904107,3.349040657,4.486486486486487,0.12643437486486508
East_Antarctica,2001,4,0.4798031585286651,2.655339787,47,271,0.568553344,3.223893131,3.4864864864864864,-0.14936238813513514
East_Antarctica,2002,-2,1.370382567010429,2.9133255670000002,52,278,0.301366034,3.214691601,-2.5135135135135136,0.10862339186486514
East_Antarctica,2003,1,0.47345373452072975,2.918552331,42,268,0.474313495,3.392865826,0.4864864864864865,0.1138501558648648
East_Antarctica,2004,0,1.2247603356439276,2.7569667620000002,59,286,0.40298722,3.159953982,-0.5135135135135135,-0.04773541313513485
East_Antarctica,2005,5,1.6308509649895169,2.9579228580000003,48,240,0.590654049,3.548576907,4.486486486486487,0.15322068286486523
East_Antarctica,2006,-5,1.5975930742418467,3.0438045999999996,50,287,0.526660371,3.570464971,-5.513513513513513,0.23910242486486455
East_Antarctica,2007,-1,0.7733103135560824,2.7590317929999997,53,274,0.495576799,3.254608592,-1.5135135135135136,-0.04567038213513541
East_Antarctica,2008,-3,0.8285150893864062,2.534071965,46,277,0.711815321,3.245887286,-3.5135135135135136,-0.2706302101351352
East_Antarctica,2009,-3,0.6273136926763955,2.6704832950000004,54,245,0.523339335,3.19382263,-3.5135135135135136,-0.13421888013513472
East_Antarctica,2010,-1,0.5824282100418695,2.41289762,50,281,0.550875073,2.963772693,-1.5135135135135136,-0.39180455513513524
East_Antarctica,2011,-1,0.6628522232923098,3.086734791,48,263,0.305619618,3.392354409,-1.5135135135135136,0.28203261586486494
East_Antarctica,2012,-2,1.1283959668371213,3.157208824,47,257,0.446996149,3.604204973,-2.5135135135135136,0.35250664886486494
East_Antarctica,2013,-2,0.6320355095745854,2.729240616,46,227,0.804574376,3.533814992,-2.5135135135135136,-0.0754615591351353
East_Antarctica,2014,4,0.9112900552342983,2.767184621,55,262,0.750007003,3.517191624,3.4864864864864864,-0.03751755413513491
East_Antarctica,2015,-2,1.75712964589066,2.670072081,51,281,0.685031226,3.355103307,-2.5135135135135136,-0.13463009413513527
East_Antarctica,2016,8,1.7276669669885556,2.8438392519999995,45,229,0.52969785,3.373537102,7.486486486486487,0.03913707686486445
East_Antarctica,2017,-3,1.3495171085095918,2.8420585949999997,63,278,0.554335125,3.39639372,-3.5135135135135136,0.0373564198648646
East_Antarctica,2018,2,0.9844956011950196,2.760573014,56,277,0.428470892,3.189043906,1.4864864864864864,-0.044129161135134876
East_Antarctica,2019,3,2.2850585014539186,3.012882071,50,245,0.387851556,3.400733627,2.4864864864864864,0.20817989586486485
East_Antarctica,2020,0,0.82219664109855,2.627718692,59,258,0.57741983,3.205138522,-0.5135135135135135,-0.1769834831351349
East_Antarctica,2021,8,1.6300094684583313,2.841037161,51,251,0.478972306,3.320009467,7.486486486486487,0.036334985864864944
East_Antarctica,2022,10,1.6040402500355346,2.5912526070000004,55,257,0.442359945,3.033612552,9.486486486486486,-0.21344956813513472
East_Antarctica,2023,-4,0.6624833783809737,2.746435739,52,250,0.250914094,2.997349833,-4.513513513513513,-0.05826643613513527
East_Antarctica,2024,-1,2.540331139663289,2.889004383,53,275,0.431647285,3.320651668,-1.5135135135135136,0.08430220786486498
King_Haakon,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
King_Haakon,1988,1,1.7676202434387103,4.035711985000001,54,288,1.080590424,5.116302409,0.9459459459459459,-0.41489638994594547
King_Haakon,1989,-1,3.3154315321455843,4.5256419800000005,47,287,0.971420369,5.497062349,-1.054054054054054,0.07503360505405432
King_Haakon,1990,2,0.7767062788212148,4.594957799,50,293,0.668820931,5.26377873,1.945945945945946,0.14434942405405415
King_Haakon,1991,2,2.674822432712829,4.398920233,61,270,0.522574856,4.921495089,1.945945945945946,-0.051688141945946064
King_Haakon,1992,-6,2.0104698994408987,4.347503039,50,256,0.444598587,4.792101626,-6.054054054054054,-0.10310533594594595
King_Haakon,1993,1,0.5661076798496525,4.074499429,51,283,0.588854156,4.663353585,0.9459459459459459,-0.3761089459459459
King_Haakon,1994,2,1.2968083979770764,4.314135997,44,244,0.665380463,4.97951646,1.945945945945946,-0.13647237794594602
King_Haakon,1995,-3,1.7413958367031128,3.989862552,46,280,0.841958862,4.831821414,-3.054054054054054,-0.46074582294594624
King_Haakon,1996,1,1.073729401892601,4.596706325,55,267,0.830531774,5.427238099,0.9459459459459459,0.14609795005405424
King_Haakon,1997,2,0.7573956953744508,4.58873653,55,280,0.364817881,4.953554411,1.945945945945946,0.13812815505405407
King_Haakon,1998,-4,1.8066792470396345,4.365521102000001,45,289,1.089085447,5.454606549,-4.054054054054054,-0.08508727294594554
King_Haakon,1999,-2,1.1386034636065927,4.378363224,58,296,1.211591029,5.589954253,-2.054054054054054,-0.07224515094594608
King_Haakon,2000,1,1.8571424071567941,4.671782989,48,248,0.915357508,5.587140497,0.9459459459459459,0.22117461405405425
King_Haakon,2001,-2,1.7063208083060595,3.886714014,38,285,1.246015056,5.13272907,-2.054054054054054,-0.5638943609459464
King_Haakon,2002,1,3.288551019951619,4.002390225,47,245,0.945950325,4.94834055,0.9459459459459459,-0.4482181499459461
King_Haakon,2003,4,1.855377803172646,3.8137538170000003,47,215,1.049433399,4.863187216,3.945945945945946,-0.6368545579459459
King_Haakon,2004,1,0.6304612934319429,3.7452842279999996,47,296,1.010348333,4.755632561,0.9459459459459459,-0.7053241469459466
King_Haakon,2005,5,1.8520005875749932,4.514351523,42,273,0.541070916,5.055422439,4.945945945945946,0.06374314805405401
King_Haakon,2006,1,1.3239729579750545,4.55044424,59,256,0.502982049,5.053426289,0.9459459459459459,0.09983586505405384
King_Haakon,2007,-5,2.390460730022918,4.958109769,51,271,0.697679939,5.655789708,-5.054054054054054,0.5075013940540538
King_Haakon,2008,-2,0.5415204504542879,4.1116533319999995,47,265,1.052638929,5.164292261,-2.054054054054054,-0.3389550429459467
King_Haakon,2009,6,1.8080942938544173,4.69153573,49,271,0.577064605,5.268600335,5.945945945945946,0.24092735505405383
King_Haakon,2010,-4,0.9849815956043987,4.603719124,49,236,0.800421564,5.404140688,-4.054054054054054,0.1531107490540542
King_Haakon,2011,-4,0.9827710379415018,4.661665275,56,239,0.328309315,4.98997459,-4.054054054054054,0.21105690005405364
King_Haakon,2012,2,2.7615574323779324,4.645225178,57,270,0.646546821,5.291771999,1.945945945945946,0.19461680305405338
King_Haakon,2013,3,1.2044200728125434,4.451789857,44,272,1.03343025,5.485220107,2.945945945945946,0.0011814820540534399
King_Haakon,2014,-2,1.1835306658968756,5.022414167999999,46,264,0.383496219,5.405910387,-2.054054054054054,0.571805793054053
King_Haakon,2015,1,3.078992234721404,4.245265613000001,50,248,0.663892223,4.909157836,0.9459459459459459,-0.20534276194594536
King_Haakon,2016,4,1.753183705509315,4.815690605,46,279,0.362463191,5.178153796,3.945945945945946,0.36508223005405416
King_Haakon,2017,-6,1.3165032312352918,4.758962153000001,46,253,0.073722392,4.832684545,-6.054054054054054,0.3083537780540544
King_Haakon,2018,2,0.5933478056210546,4.707107748,51,255,0.299341117,5.006448865,1.945945945945946,0.2564993730540541
King_Haakon,2019,0,0.8751822523703274,4.261339427,44,269,0.428263582,4.689603009,-0.05405405405405406,-0.18926894794594595
King_Haakon,2020,-1,0.43809185367037434,4.485458233,50,269,0.45595385,4.941412083,-1.054054054054054,0.03484985805405394
King_Haakon,2021,4,1.9421135759517507,4.826331844,44,302,0.546704439,5.373036283,3.945945945945946,0.37572346905405407
King_Haakon,2022,-2,1.68466689291304,5.466859196,57,291,0.22028452,5.687143716,-2.054054054054054,1.0162508210540535
King_Haakon,2023,3,1.7753447568476264,4.168425748,53,253,0.27435815,4.442783898,2.945945945945946,-0.2821826269459464
King_Haakon,2024,-3,1.3308648150401428,4.395675642,48,255,0.317017456,4.712693098,-3.054054054054054,-0.05493273294594658
circumpolar,1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
circumpolar,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
